age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
26.0,management,single,tertiary,no,2786.0,no,no,cellular,23.0,mar,415.0,1.0,.0,.0,unknown,yes
76.0,retired,divorced,primary,no,3049.0,no,no,cellular,24.0,mar,170.0,3.0,.0,.0,unknown,yes
34.0,management,single,tertiary,no,212.0,no,no,cellular,25.0,mar,278.0,8.0,.0,.0,unknown,yes
27.0,management,single,tertiary,no,831.0,no,no,cellular,30.0,mar,1081.0,2.0,.0,.0,unknown,yes
33.0,management,single,tertiary,no,3161.0,yes,no,cellular,2.0,apr,313.0,3.0,.0,.0,unknown,yes
48.0,admin.,divorced,secondary,no,4099.0,no,no,cellular,2.0,apr,397.0,2.0,.0,.0,unknown,yes
41.0,self-employed,married,secondary,no,3123.0,yes,no,cellular,3.0,apr,1203.0,2.0,135.0,2.0,failure,yes
44.0,blue-collar,single,secondary,no,712.0,yes,yes,cellular,6.0,apr,740.0,3.0,.0,.0,unknown,yes
46.0,blue-collar,single,tertiary,no,283.0,no,no,cellular,7.0,apr,299.0,1.0,.0,.0,unknown,yes
51.0,blue-collar,married,secondary,no,4787.0,yes,no,cellular,7.0,apr,895.0,1.0,.0,.0,unknown,yes
56.0,technician,married,secondary,no,2847.0,no,no,cellular,8.0,apr,327.0,1.0,.0,.0,unknown,yes
36.0,blue-collar,single,secondary,no,1822.0,yes,no,cellular,8.0,apr,952.0,1.0,323.0,1.0,other,yes
54.0,unemployed,married,secondary,no,377.0,no,no,cellular,8.0,apr,1134.0,1.0,.0,.0,unknown,yes
32.0,technician,married,secondary,no,303.0,yes,no,cellular,8.0,apr,150.0,1.0,267.0,4.0,failure,yes
30.0,technician,single,secondary,no,2544.0,no,no,cellular,8.0,apr,108.0,2.0,.0,.0,unknown,yes
23.0,admin.,single,tertiary,no,314.0,no,yes,cellular,8.0,apr,142.0,4.0,.0,.0,unknown,yes
29.0,admin.,married,tertiary,no,332.0,no,no,cellular,9.0,apr,179.0,1.0,.0,.0,unknown,yes
35.0,management,single,tertiary,no,1599.0,yes,yes,cellular,13.0,apr,407.0,1.0,.0,.0,unknown,yes
34.0,technician,single,tertiary,no,925.0,yes,no,cellular,13.0,apr,709.0,1.0,.0,.0,unknown,yes
22.0,student,single,secondary,no,107.0,no,no,cellular,14.0,apr,125.0,1.0,.0,.0,unknown,yes
36.0,services,single,secondary,no,-253.0,yes,no,cellular,14.0,apr,1073.0,1.0,.0,.0,unknown,yes
61.0,self-employed,divorced,tertiary,no,6.0,yes,no,cellular,14.0,apr,133.0,2.0,.0,.0,unknown,yes
40.0,technician,single,tertiary,no,1175.0,no,no,cellular,14.0,apr,184.0,1.0,.0,.0,unknown,yes
41.0,housemaid,married,primary,no,.0,no,no,cellular,14.0,apr,168.0,1.0,.0,.0,unknown,yes
65.0,management,married,secondary,no,587.0,no,no,cellular,15.0,apr,223.0,2.0,.0,.0,unknown,yes
33.0,management,married,secondary,no,336.0,no,no,cellular,15.0,apr,179.0,3.0,.0,.0,unknown,yes
57.0,services,married,primary,no,491.0,yes,no,cellular,15.0,apr,1217.0,3.0,.0,.0,unknown,yes
39.0,blue-collar,single,secondary,no,649.0,yes,no,cellular,15.0,apr,668.0,1.0,.0,.0,unknown,yes
41.0,blue-collar,married,secondary,no,2689.0,yes,no,cellular,15.0,apr,135.0,1.0,.0,.0,unknown,yes
37.0,blue-collar,married,primary,no,3154.0,yes,no,cellular,17.0,apr,404.0,1.0,305.0,3.0,failure,yes
71.0,retired,married,primary,no,2988.0,no,no,telephone,17.0,apr,130.0,1.0,.0,.0,unknown,yes
28.0,housemaid,single,tertiary,no,19.0,no,no,cellular,17.0,apr,149.0,1.0,.0,.0,unknown,yes
29.0,technician,single,secondary,no,674.0,no,no,cellular,17.0,apr,170.0,5.0,.0,.0,unknown,yes
53.0,technician,married,secondary,no,5303.0,yes,no,telephone,17.0,apr,320.0,3.0,180.0,1.0,success,yes
40.0,technician,married,primary,no,284.0,yes,no,cellular,20.0,apr,1332.0,2.0,.0,.0,unknown,yes
35.0,management,married,tertiary,no,43.0,yes,no,cellular,20.0,apr,860.0,1.0,.0,.0,unknown,yes
35.0,management,single,tertiary,no,62.0,yes,no,cellular,20.0,apr,213.0,3.0,.0,.0,unknown,yes
73.0,retired,divorced,tertiary,no,3203.0,no,no,cellular,20.0,apr,148.0,1.0,.0,.0,unknown,yes
73.0,retired,married,primary,no,253.0,no,no,cellular,20.0,apr,345.0,1.0,.0,.0,unknown,yes
29.0,management,single,tertiary,no,1170.0,no,no,cellular,20.0,apr,453.0,1.0,.0,.0,unknown,yes
59.0,technician,married,secondary,no,10925.0,no,no,cellular,21.0,apr,100.0,1.0,.0,.0,unknown,yes
35.0,management,single,tertiary,no,704.0,no,no,cellular,21.0,apr,164.0,1.0,.0,.0,unknown,yes
45.0,unknown,divorced,unknown,no,.0,no,no,cellular,21.0,apr,278.0,3.0,.0,.0,unknown,yes
41.0,management,divorced,tertiary,no,1757.0,no,no,cellular,22.0,apr,314.0,1.0,239.0,13.0,failure,yes
31.0,admin.,single,tertiary,no,676.0,yes,no,cellular,22.0,apr,124.0,2.0,343.0,2.0,other,yes
37.0,technician,married,secondary,no,.0,yes,no,cellular,22.0,apr,1288.0,3.0,.0,.0,unknown,yes
24.0,student,single,tertiary,no,3415.0,no,no,cellular,27.0,apr,97.0,1.0,.0,.0,unknown,yes
58.0,retired,married,tertiary,no,1425.0,no,no,cellular,30.0,apr,224.0,1.0,.0,.0,unknown,yes
59.0,retired,divorced,secondary,no,5583.0,yes,no,cellular,30.0,apr,720.0,1.0,.0,.0,unknown,yes
23.0,student,single,secondary,no,.0,no,no,cellular,30.0,apr,297.0,1.0,83.0,6.0,success,yes
44.0,blue-collar,married,unknown,no,1529.0,yes,no,cellular,30.0,apr,347.0,1.0,.0,.0,unknown,yes
42.0,technician,married,tertiary,no,757.0,no,no,cellular,30.0,apr,354.0,1.0,79.0,1.0,success,yes
42.0,blue-collar,married,primary,no,201.0,yes,no,cellular,30.0,apr,841.0,1.0,85.0,2.0,failure,yes
33.0,technician,married,tertiary,no,4401.0,no,no,cellular,30.0,apr,439.0,1.0,.0,.0,unknown,yes
26.0,admin.,single,secondary,no,255.0,no,no,cellular,30.0,apr,457.0,1.0,80.0,1.0,success,yes
26.0,unemployed,single,tertiary,no,3511.0,no,no,cellular,30.0,apr,439.0,2.0,.0,.0,unknown,yes
47.0,technician,married,tertiary,no,2408.0,no,no,cellular,30.0,apr,376.0,1.0,.0,.0,unknown,yes
31.0,admin.,married,secondary,no,35.0,no,no,cellular,30.0,apr,615.0,1.0,.0,.0,unknown,yes
25.0,student,single,secondary,no,1608.0,no,no,cellular,30.0,apr,664.0,2.0,.0,.0,unknown,yes
49.0,entrepreneur,single,secondary,no,5802.0,no,no,cellular,30.0,apr,618.0,2.0,.0,.0,unknown,yes
34.0,management,married,tertiary,no,.0,yes,no,cellular,30.0,apr,300.0,1.0,86.0,1.0,success,yes
25.0,admin.,single,secondary,no,2816.0,no,no,cellular,30.0,apr,327.0,1.0,.0,.0,unknown,yes
85.0,retired,married,primary,no,98.0,no,no,cellular,30.0,apr,416.0,1.0,.0,.0,unknown,yes
38.0,technician,single,secondary,no,565.0,yes,no,cellular,30.0,apr,1143.0,1.0,.0,.0,unknown,yes
33.0,blue-collar,single,tertiary,no,700.0,no,no,cellular,30.0,apr,169.0,1.0,80.0,2.0,success,yes
32.0,management,married,tertiary,no,1388.0,yes,no,cellular,30.0,apr,753.0,1.0,.0,.0,unknown,yes
31.0,technician,single,tertiary,no,454.0,no,no,cellular,30.0,apr,266.0,1.0,.0,.0,unknown,yes
29.0,management,single,tertiary,no,36252.0,yes,no,cellular,30.0,apr,501.0,1.0,.0,.0,unknown,yes
28.0,unemployed,single,primary,no,236.0,no,no,cellular,4.0,may,193.0,1.0,87.0,3.0,failure,yes
45.0,blue-collar,married,secondary,no,640.0,yes,no,cellular,4.0,may,447.0,1.0,.0,.0,unknown,yes
32.0,student,single,tertiary,no,1138.0,no,no,cellular,4.0,may,214.0,3.0,83.0,3.0,success,yes
44.0,self-employed,married,unknown,no,163.0,yes,no,cellular,4.0,may,364.0,3.0,.0,.0,unknown,yes
41.0,unemployed,married,secondary,no,.0,yes,yes,cellular,5.0,may,400.0,1.0,.0,.0,unknown,yes
49.0,services,married,primary,no,.0,yes,no,cellular,6.0,may,445.0,2.0,166.0,3.0,failure,yes
23.0,housemaid,married,tertiary,no,66.0,yes,no,cellular,7.0,may,1391.0,2.0,.0,.0,unknown,yes
49.0,blue-collar,single,primary,no,2146.0,yes,no,cellular,7.0,may,1516.0,2.0,353.0,2.0,other,yes
24.0,services,single,secondary,no,638.0,yes,yes,cellular,7.0,may,792.0,3.0,.0,.0,unknown,yes
53.0,technician,single,tertiary,no,185.0,yes,no,cellular,8.0,may,1448.0,2.0,.0,.0,unknown,yes
43.0,management,divorced,tertiary,no,580.0,yes,no,cellular,11.0,may,1514.0,1.0,284.0,2.0,failure,yes
40.0,management,married,tertiary,no,-17.0,yes,yes,cellular,11.0,may,474.0,1.0,256.0,1.0,success,yes
40.0,services,married,secondary,no,-192.0,yes,no,cellular,11.0,may,666.0,1.0,.0,.0,unknown,yes
40.0,blue-collar,married,secondary,no,-438.0,no,no,cellular,11.0,may,1017.0,1.0,.0,.0,unknown,yes
34.0,services,single,secondary,no,-701.0,yes,no,cellular,11.0,may,610.0,2.0,.0,.0,unknown,yes
35.0,blue-collar,married,primary,no,159.0,yes,yes,cellular,12.0,may,826.0,1.0,.0,.0,unknown,yes
58.0,blue-collar,single,secondary,no,119.0,yes,yes,cellular,12.0,may,985.0,1.0,.0,.0,unknown,yes
47.0,services,married,secondary,no,367.0,yes,no,cellular,12.0,may,309.0,1.0,306.0,4.0,success,yes
38.0,management,single,tertiary,no,3646.0,yes,no,cellular,12.0,may,1710.0,2.0,286.0,1.0,other,yes
46.0,technician,married,secondary,no,3.0,yes,yes,cellular,12.0,may,614.0,3.0,.0,.0,unknown,yes
59.0,admin.,married,secondary,no,145.0,yes,no,telephone,12.0,may,556.0,2.0,287.0,13.0,success,yes
34.0,blue-collar,married,secondary,no,496.0,yes,no,cellular,13.0,may,333.0,1.0,.0,.0,unknown,yes
32.0,blue-collar,single,primary,no,398.0,yes,no,cellular,13.0,may,716.0,1.0,.0,.0,unknown,yes
48.0,admin.,divorced,secondary,no,83.0,yes,no,cellular,13.0,may,1101.0,1.0,.0,.0,unknown,yes
30.0,admin.,married,secondary,no,396.0,yes,no,cellular,13.0,may,366.0,3.0,348.0,2.0,failure,yes
39.0,blue-collar,single,primary,no,.0,yes,yes,cellular,13.0,may,1975.0,5.0,.0,.0,unknown,yes
41.0,services,married,secondary,no,471.0,yes,no,cellular,13.0,may,954.0,2.0,293.0,4.0,success,yes
53.0,technician,married,secondary,no,6831.0,no,no,cellular,13.0,may,1130.0,2.0,.0,.0,unknown,yes
34.0,admin.,married,primary,no,.0,yes,yes,cellular,14.0,may,1020.0,1.0,.0,.0,unknown,yes
29.0,admin.,divorced,secondary,no,-254.0,yes,no,cellular,14.0,may,406.0,2.0,.0,.0,unknown,yes
30.0,blue-collar,married,secondary,no,378.0,yes,no,cellular,14.0,may,566.0,2.0,.0,.0,unknown,yes
35.0,management,single,tertiary,no,916.0,yes,no,cellular,14.0,may,460.0,2.0,.0,.0,unknown,yes
44.0,blue-collar,single,primary,no,36.0,yes,no,cellular,15.0,may,551.0,1.0,371.0,2.0,failure,yes
29.0,blue-collar,married,secondary,no,940.0,yes,yes,cellular,15.0,may,382.0,1.0,.0,.0,unknown,yes
35.0,housemaid,married,tertiary,no,1265.0,yes,no,cellular,15.0,may,326.0,5.0,179.0,4.0,failure,yes
55.0,technician,married,tertiary,no,-466.0,yes,no,cellular,15.0,may,901.0,1.0,.0,.0,unknown,yes
39.0,entrepreneur,married,secondary,no,2139.0,yes,no,cellular,15.0,may,576.0,4.0,371.0,1.0,failure,yes
38.0,self-employed,single,tertiary,no,5774.0,yes,no,cellular,15.0,may,406.0,4.0,359.0,5.0,other,yes
29.0,technician,single,secondary,no,706.0,yes,no,cellular,18.0,may,1340.0,1.0,.0,.0,unknown,yes
31.0,management,single,secondary,no,360.0,yes,no,cellular,18.0,may,309.0,1.0,.0,.0,unknown,yes
23.0,services,single,secondary,no,279.0,yes,no,cellular,18.0,may,843.0,1.0,370.0,1.0,failure,yes
28.0,admin.,single,secondary,no,352.0,yes,yes,cellular,18.0,may,431.0,1.0,.0,.0,unknown,yes
38.0,entrepreneur,married,tertiary,no,170.0,yes,no,cellular,18.0,may,442.0,1.0,.0,.0,unknown,yes
29.0,admin.,single,secondary,no,306.0,yes,no,cellular,18.0,may,774.0,4.0,.0,.0,unknown,yes
34.0,management,single,tertiary,no,-578.0,yes,no,cellular,18.0,may,767.0,2.0,.0,.0,unknown,yes
33.0,blue-collar,married,secondary,no,139.0,yes,yes,cellular,18.0,may,732.0,2.0,291.0,5.0,failure,yes
35.0,services,single,secondary,no,719.0,yes,no,cellular,18.0,may,1359.0,3.0,368.0,3.0,failure,yes
43.0,services,married,secondary,no,2145.0,no,no,cellular,22.0,may,271.0,1.0,183.0,3.0,failure,yes
42.0,management,married,primary,no,5310.0,yes,no,cellular,22.0,may,545.0,2.0,186.0,1.0,success,yes
27.0,management,single,tertiary,no,616.0,yes,no,cellular,22.0,may,685.0,1.0,101.0,1.0,other,yes
60.0,retired,divorced,tertiary,no,439.0,no,yes,cellular,25.0,may,464.0,1.0,321.0,1.0,failure,yes
34.0,management,single,tertiary,no,5086.0,no,no,cellular,25.0,may,213.0,4.0,.0,.0,unknown,yes
37.0,services,married,secondary,no,466.0,yes,yes,cellular,25.0,may,377.0,1.0,.0,.0,unknown,yes
54.0,unemployed,married,secondary,no,1561.0,no,no,cellular,25.0,may,352.0,3.0,186.0,2.0,failure,yes
29.0,technician,single,secondary,no,6.0,no,no,cellular,25.0,may,315.0,1.0,.0,.0,unknown,yes
58.0,retired,married,secondary,no,2714.0,no,no,cellular,26.0,may,165.0,1.0,287.0,2.0,failure,yes
25.0,student,single,tertiary,no,326.0,no,no,cellular,26.0,may,390.0,1.0,.0,.0,unknown,yes
30.0,admin.,single,secondary,no,983.0,yes,no,cellular,27.0,may,189.0,2.0,.0,.0,unknown,yes
47.0,admin.,divorced,secondary,no,2232.0,no,no,cellular,27.0,may,439.0,1.0,103.0,1.0,success,yes
28.0,admin.,single,secondary,no,157.0,no,no,cellular,27.0,may,155.0,3.0,.0,.0,unknown,yes
38.0,housemaid,divorced,secondary,no,70.0,no,no,cellular,1.0,jun,263.0,1.0,.0,.0,unknown,yes
53.0,technician,married,secondary,no,284.0,no,no,cellular,1.0,jun,781.0,1.0,.0,.0,unknown,yes
43.0,management,married,tertiary,no,1059.0,no,yes,cellular,1.0,jun,335.0,2.0,.0,.0,unknown,yes
49.0,technician,married,secondary,no,1684.0,no,yes,cellular,1.0,jun,412.0,2.0,.0,.0,unknown,yes
48.0,management,married,tertiary,no,3842.0,no,no,cellular,1.0,jun,215.0,2.0,.0,.0,unknown,yes
30.0,self-employed,single,tertiary,no,3343.0,no,no,cellular,1.0,jun,235.0,1.0,.0,.0,unknown,yes
34.0,management,married,tertiary,no,611.0,no,no,cellular,2.0,jun,350.0,1.0,.0,.0,unknown,yes
26.0,admin.,single,tertiary,no,313.0,no,yes,cellular,2.0,jun,199.0,1.0,96.0,2.0,success,yes
26.0,technician,married,secondary,no,915.0,no,no,cellular,2.0,jun,384.0,1.0,.0,.0,unknown,yes
47.0,management,married,tertiary,no,1147.0,no,no,cellular,2.0,jun,654.0,1.0,95.0,1.0,failure,yes
53.0,admin.,married,secondary,no,109.0,no,no,telephone,2.0,jun,270.0,1.0,.0,.0,unknown,yes
32.0,admin.,married,tertiary,no,653.0,no,no,cellular,2.0,jun,84.0,1.0,.0,.0,unknown,yes
37.0,entrepreneur,married,tertiary,no,189.0,no,no,cellular,2.0,jun,253.0,2.0,.0,.0,unknown,yes
55.0,entrepreneur,married,secondary,no,27624.0,no,no,telephone,3.0,jun,437.0,1.0,.0,.0,unknown,yes
31.0,technician,single,tertiary,no,882.0,no,no,cellular,3.0,jun,411.0,1.0,.0,.0,unknown,yes
55.0,management,divorced,tertiary,no,2383.0,no,no,cellular,3.0,jun,591.0,2.0,.0,.0,unknown,yes
26.0,management,single,tertiary,no,2786.0,no,no,cellular,3.0,jun,300.0,2.0,72.0,1.0,success,yes
39.0,admin.,single,tertiary,no,22086.0,no,no,cellular,4.0,jun,160.0,1.0,.0,.0,unknown,yes
41.0,services,married,secondary,no,.0,yes,yes,cellular,4.0,jun,352.0,2.0,122.0,2.0,failure,yes
33.0,technician,single,tertiary,no,317.0,yes,no,cellular,4.0,jun,323.0,1.0,80.0,14.0,other,yes
43.0,management,married,tertiary,no,2987.0,no,no,cellular,4.0,jun,156.0,1.0,85.0,3.0,failure,yes
55.0,admin.,married,secondary,no,1662.0,no,no,cellular,4.0,jun,94.0,2.0,.0,.0,unknown,yes
25.0,admin.,single,secondary,no,1871.0,no,no,cellular,4.0,jun,136.0,1.0,.0,.0,unknown,yes
38.0,entrepreneur,divorced,secondary,no,1190.0,yes,no,cellular,4.0,jun,81.0,2.0,391.0,3.0,failure,yes
35.0,blue-collar,married,secondary,no,563.0,no,yes,cellular,4.0,jun,147.0,1.0,119.0,3.0,failure,yes
44.0,technician,married,tertiary,no,1933.0,no,no,cellular,5.0,jun,462.0,1.0,.0,.0,unknown,yes
25.0,services,single,secondary,no,801.0,no,no,cellular,5.0,jun,255.0,2.0,.0,.0,unknown,yes
37.0,blue-collar,married,secondary,no,4321.0,no,no,cellular,5.0,jun,657.0,1.0,.0,.0,unknown,yes
41.0,unemployed,single,primary,no,216.0,no,no,cellular,5.0,jun,577.0,3.0,.0,.0,unknown,yes
46.0,technician,married,secondary,no,3434.0,no,yes,cellular,8.0,jun,148.0,2.0,101.0,1.0,success,yes
35.0,management,married,tertiary,no,925.0,no,no,cellular,8.0,jun,200.0,4.0,.0,.0,unknown,yes
50.0,management,married,tertiary,no,1612.0,no,no,cellular,15.0,jun,532.0,2.0,98.0,2.0,other,yes
43.0,management,married,tertiary,no,3518.0,no,no,cellular,15.0,jun,181.0,2.0,.0,.0,unknown,yes
27.0,admin.,single,tertiary,no,138.0,no,no,cellular,15.0,jun,89.0,2.0,.0,.0,unknown,yes
38.0,self-employed,single,tertiary,no,605.0,no,no,telephone,18.0,jun,1603.0,10.0,.0,.0,unknown,yes
37.0,admin.,married,secondary,no,2061.0,yes,yes,cellular,22.0,jun,459.0,1.0,109.0,3.0,failure,yes
79.0,retired,married,secondary,no,668.0,no,no,telephone,2.0,jul,363.0,1.0,.0,.0,unknown,yes
30.0,management,single,tertiary,no,536.0,no,no,cellular,2.0,jul,309.0,1.0,.0,.0,unknown,yes
30.0,unemployed,married,tertiary,no,330.0,no,no,cellular,3.0,jul,264.0,1.0,80.0,1.0,success,yes
41.0,entrepreneur,married,primary,no,.0,no,no,cellular,3.0,jul,438.0,2.0,389.0,1.0,other,yes
82.0,retired,married,primary,no,8603.0,no,no,cellular,7.0,jul,429.0,1.0,.0,.0,unknown,yes
49.0,housemaid,married,primary,no,889.0,no,no,telephone,7.0,jul,388.0,1.0,.0,.0,unknown,yes
31.0,management,single,tertiary,no,307.0,no,no,cellular,8.0,jul,361.0,1.0,229.0,2.0,failure,yes
22.0,student,single,secondary,no,185.0,no,no,cellular,8.0,jul,153.0,1.0,.0,.0,unknown,yes
73.0,management,married,tertiary,no,1609.0,no,no,cellular,14.0,jul,169.0,2.0,.0,.0,unknown,yes
52.0,admin.,married,secondary,no,1228.0,yes,yes,cellular,4.0,aug,218.0,1.0,.0,.0,unknown,yes
48.0,management,married,tertiary,no,1147.0,no,no,cellular,5.0,aug,389.0,1.0,64.0,2.0,success,yes
43.0,management,married,tertiary,no,1791.0,no,no,cellular,5.0,aug,254.0,1.0,.0,.0,unknown,yes
47.0,housemaid,married,secondary,no,3940.0,yes,no,cellular,5.0,aug,226.0,3.0,97.0,2.0,failure,yes
37.0,unemployed,single,tertiary,no,1291.0,no,no,cellular,5.0,aug,150.0,1.0,97.0,2.0,success,yes
57.0,retired,married,secondary,no,168.0,no,no,cellular,7.0,aug,342.0,1.0,.0,.0,unknown,yes
32.0,student,married,secondary,no,1536.0,no,no,cellular,7.0,aug,289.0,2.0,.0,.0,unknown,yes
72.0,retired,married,tertiary,no,2.0,no,no,cellular,7.0,aug,147.0,2.0,.0,.0,unknown,yes
37.0,admin.,married,secondary,no,96.0,no,no,cellular,7.0,aug,155.0,1.0,99.0,2.0,success,yes
58.0,unemployed,married,secondary,no,687.0,yes,no,cellular,7.0,aug,221.0,1.0,99.0,2.0,success,yes
71.0,retired,married,primary,no,2600.0,no,no,cellular,7.0,aug,212.0,1.0,.0,.0,unknown,yes
70.0,housemaid,divorced,primary,no,1311.0,no,no,cellular,11.0,aug,651.0,1.0,.0,.0,unknown,yes
48.0,unemployed,divorced,secondary,no,201.0,no,no,cellular,11.0,aug,140.0,1.0,.0,.0,unknown,yes
60.0,blue-collar,married,primary,no,631.0,no,no,cellular,12.0,aug,429.0,2.0,.0,.0,unknown,yes
75.0,retired,married,primary,no,2970.0,no,no,cellular,12.0,aug,641.0,1.0,.0,.0,unknown,yes
18.0,student,single,primary,no,608.0,no,no,cellular,12.0,aug,267.0,1.0,.0,.0,unknown,yes
34.0,management,single,tertiary,no,48.0,yes,no,cellular,12.0,aug,810.0,3.0,93.0,6.0,failure,yes
58.0,services,divorced,secondary,no,462.0,no,no,cellular,12.0,aug,332.0,1.0,.0,.0,unknown,yes
74.0,retired,married,primary,no,.0,no,no,telephone,13.0,aug,562.0,2.0,.0,.0,unknown,yes
45.0,unemployed,divorced,primary,yes,11.0,no,no,cellular,13.0,aug,489.0,5.0,.0,.0,unknown,yes
31.0,admin.,married,secondary,no,35.0,no,no,cellular,13.0,aug,315.0,2.0,105.0,1.0,success,yes
60.0,retired,married,secondary,no,523.0,no,no,cellular,13.0,aug,192.0,3.0,.0,.0,unknown,yes
76.0,retired,married,primary,no,3324.0,no,no,cellular,13.0,aug,227.0,2.0,192.0,1.0,failure,yes
28.0,technician,single,secondary,no,113.0,no,no,cellular,13.0,aug,204.0,3.0,105.0,1.0,failure,yes
34.0,management,single,tertiary,no,13014.0,no,no,cellular,13.0,aug,738.0,1.0,.0,.0,unknown,yes
56.0,retired,married,primary,no,9367.0,no,no,cellular,13.0,aug,320.0,2.0,101.0,2.0,success,yes
37.0,services,married,secondary,no,775.0,no,no,cellular,14.0,aug,150.0,2.0,.0,.0,unknown,yes
35.0,management,single,tertiary,no,18111.0,no,no,cellular,14.0,aug,172.0,4.0,.0,.0,unknown,yes
44.0,management,married,tertiary,no,226.0,yes,no,cellular,14.0,aug,190.0,3.0,270.0,3.0,failure,yes
46.0,blue-collar,married,unknown,no,336.0,yes,no,cellular,14.0,aug,260.0,3.0,457.0,1.0,other,yes
42.0,admin.,married,primary,no,-306.0,yes,no,cellular,17.0,aug,308.0,1.0,459.0,1.0,success,yes
25.0,technician,single,tertiary,no,3411.0,no,no,cellular,19.0,aug,225.0,2.0,.0,.0,unknown,yes
28.0,student,single,secondary,no,67.0,no,no,cellular,20.0,aug,329.0,3.0,199.0,2.0,other,yes
27.0,technician,single,tertiary,no,11862.0,no,no,cellular,20.0,aug,217.0,1.0,87.0,6.0,failure,yes
46.0,admin.,married,secondary,no,368.0,no,no,cellular,20.0,aug,293.0,1.0,90.0,4.0,other,yes
59.0,management,married,tertiary,no,474.0,no,no,cellular,21.0,aug,252.0,1.0,.0,.0,unknown,yes
36.0,management,married,tertiary,no,255.0,no,no,cellular,25.0,aug,242.0,6.0,95.0,4.0,success,yes
25.0,student,single,secondary,no,331.0,no,no,telephone,26.0,aug,170.0,4.0,.0,.0,unknown,yes
29.0,technician,single,secondary,no,590.0,no,no,cellular,27.0,aug,81.0,1.0,94.0,1.0,success,yes
55.0,admin.,divorced,secondary,no,1872.0,no,no,cellular,28.0,aug,155.0,2.0,93.0,8.0,failure,yes
25.0,services,single,secondary,no,162.0,yes,no,cellular,1.0,sep,531.0,2.0,.0,.0,unknown,yes
64.0,retired,married,tertiary,no,1644.0,no,no,telephone,7.0,sep,569.0,4.0,.0,.0,unknown,yes
36.0,technician,married,tertiary,no,1354.0,no,no,cellular,7.0,sep,281.0,3.0,97.0,2.0,success,yes
45.0,management,single,tertiary,no,1411.0,no,no,cellular,7.0,sep,800.0,2.0,102.0,3.0,failure,yes
25.0,admin.,single,secondary,no,1871.0,no,no,cellular,8.0,sep,260.0,1.0,96.0,1.0,success,yes
30.0,blue-collar,single,secondary,no,161.0,no,yes,telephone,8.0,sep,298.0,3.0,.0,.0,unknown,yes
50.0,blue-collar,married,primary,no,3764.0,no,no,telephone,9.0,sep,214.0,2.0,99.0,4.0,failure,yes
46.0,blue-collar,married,secondary,no,640.0,yes,no,cellular,11.0,sep,108.0,2.0,129.0,2.0,failure,yes
73.0,retired,married,primary,no,934.0,no,no,cellular,14.0,sep,961.0,5.0,.0,.0,unknown,yes
49.0,technician,divorced,tertiary,no,596.0,yes,no,telephone,15.0,sep,722.0,1.0,.0,.0,unknown,yes
46.0,management,married,tertiary,no,273.0,yes,no,cellular,15.0,sep,1962.0,1.0,105.0,3.0,failure,yes
32.0,technician,single,tertiary,no,1855.0,no,no,cellular,15.0,sep,126.0,2.0,134.0,1.0,other,yes
50.0,management,divorced,tertiary,no,810.0,no,no,cellular,15.0,sep,91.0,1.0,103.0,3.0,success,yes
38.0,technician,married,secondary,no,4539.0,no,no,cellular,16.0,sep,387.0,1.0,.0,.0,unknown,yes
46.0,management,married,tertiary,no,2817.0,no,no,cellular,17.0,sep,543.0,1.0,.0,.0,unknown,yes
70.0,retired,married,tertiary,no,44.0,no,no,cellular,18.0,sep,1104.0,2.0,88.0,2.0,other,yes
28.0,student,single,tertiary,no,.0,no,no,cellular,28.0,sep,294.0,2.0,105.0,7.0,other,yes
57.0,management,married,tertiary,no,10583.0,no,no,cellular,28.0,sep,341.0,3.0,98.0,3.0,success,yes
40.0,blue-collar,married,secondary,no,1451.0,no,no,cellular,30.0,sep,117.0,1.0,121.0,1.0,success,yes
38.0,technician,single,secondary,no,1711.0,no,no,telephone,30.0,sep,234.0,1.0,.0,.0,unknown,yes
54.0,management,married,tertiary,no,1464.0,no,no,cellular,2.0,oct,194.0,2.0,94.0,1.0,success,yes
61.0,retired,married,secondary,no,2917.0,no,no,cellular,6.0,oct,215.0,1.0,.0,.0,unknown,yes
25.0,technician,single,secondary,no,139.0,no,yes,cellular,12.0,oct,138.0,1.0,.0,.0,unknown,yes
48.0,management,married,tertiary,no,1093.0,yes,yes,cellular,13.0,oct,1226.0,2.0,.0,.0,unknown,yes
66.0,housemaid,married,primary,no,40.0,no,no,telephone,14.0,oct,290.0,2.0,.0,.0,unknown,yes
43.0,services,married,primary,no,2557.0,yes,no,telephone,15.0,oct,166.0,3.0,183.0,5.0,success,yes
77.0,retired,married,tertiary,no,.0,no,no,cellular,16.0,oct,847.0,1.0,60.0,1.0,success,yes
61.0,management,married,tertiary,no,.0,no,no,cellular,16.0,oct,136.0,2.0,.0,.0,unknown,yes
47.0,blue-collar,married,secondary,no,820.0,no,no,cellular,19.0,oct,98.0,1.0,.0,.0,unknown,yes
36.0,technician,married,secondary,no,480.0,no,no,cellular,20.0,oct,213.0,1.0,.0,.0,unknown,yes
46.0,admin.,single,secondary,no,1693.0,yes,no,cellular,20.0,oct,427.0,1.0,.0,.0,unknown,yes
28.0,management,single,tertiary,no,80.0,no,no,cellular,20.0,oct,676.0,2.0,146.0,2.0,failure,yes
